surface,code,modifier,wrvu,location
cpt_database,29823,,7.78,29823
cpt_database,29824,,8.76,29824
cpt_database,29825,,7.6,29825
cpt_database,29826,,2.93,29826
cpt_database,29827,,15.2,29827
cpt_database,29828,,12.83,29828
cpt_database,29830,,5.73,29830
cpt_database,29834,,6.26,29834
cpt_database,29835,,6.45,29835
cpt_database,29836,,7.53,29836
cpt_database,29837,,6.83,29837
cpt_database,29838,,7.68,29838
cpt_database,29840,,5.54,29840
cpt_database,29843,,6.0,29843
cpt_database,29844,,6.35,29844
cpt_database,29845,,7.5,29845
cpt_database,29846,,6.72,29846
cpt_database,29847,,7.04,29847
cpt_database,29848,,6.23,29848
cpt_database,29850,,8.06,29850
cpt_database,29851,,12.93,29851
cpt_database,29855,,10.49,29855
cpt_database,29856,,13.92,29856
cpt_database,29860,,8.78,29860
cpt_database,29861,,9.85,29861
cpt_database,29862,,10.89,29862
cpt_database,29863,,10.89,29863
cpt_database,29866,,14.3,29866
cpt_database,29867,,17.93,29867
cpt_database,29868,,24.47,29868
cpt_database,29870,,5.06,29870
cpt_database,29871,,6.52,29871
cpt_database,29873,,6.08,29873
cpt_database,29874,,7.01,29874
cpt_database,29875,,6.29,29875
cpt_database,29876,,8.65,29876
cpt_database,29877,,8.09,29877
cpt_database,29879,,8.77,29879
cpt_database,29880,,7.21,29880
cpt_database,29881,,6.85,29881
cpt_database,29882,,9.36,29882
cpt_database,29883,,11.48,29883
cpt_database,29884,,8.07,29884
cpt_database,29885,,9.95,29885
cpt_database,29886,,8.28,29886
cpt_database,29887,,9.91,29887
cpt_database,29888,,13.94,29888
cpt_database,29889,,16.97,29889
cpt_database,29891,,9.43,29891
cpt_database,29892,,10.01,29892
cpt_database,29893,,6.16,29893
cpt_database,29894,,7.17,29894
cpt_database,29895,,6.95,29895
cpt_database,29897,,7.14,29897
cpt_database,29898,,8.28,29898
cpt_database,29899,,15.02,29899
cpt_database,29900,,5.73,29900
cpt_database,29901,,6.43,29901
cpt_database,29902,,6.98,29902
cpt_database,29914,,14.3,29914
cpt_database,29915,,14.63,29915
cpt_database,29916,,14.63,29916
cpt_database,29999,,0.0,29999
cpt_database,30130,,3.38,30130
cpt_database,30140,,2.93,30140
cpt_database,30465,,12.05,30465
cpt_database,30468,,2.73,30468
cpt_database,30520,,6.83,30520
cpt_database,30801,,1.11,30801
cpt_database,30802,,2.03,30802
cpt_database,30901,,1.07,30901
cpt_database,30903,,1.5,30903
cpt_database,30905,,1.92,30905
cpt_database,30906,,2.39,30906
cpt_database,31231,,1.07,31231
cpt_database,31233,,2.13,31233
cpt_database,31235,,2.57,31235
cpt_database,31237,,2.54,31237
cpt_database,31238,,2.67,31238
cpt_database,31239,,8.81,31239
cpt_database,31240,,2.54,31240
cpt_database,31253,,8.78,31253
cpt_database,31254,,4.16,31254
cpt_database,31255,,5.61,31255
cpt_database,31256,,3.03,31256
cpt_database,31257,,7.8,31257
cpt_database,31259,,8.27,31259
cpt_database,31267,,4.56,31267
cpt_database,31276,,6.58,31276
cpt_database,31287,,3.41,31287
cpt_database,31288,,4.0,31288
cpt_database,31290,,18.14,31290
cpt_database,31291,,19.07,31291
cpt_database,31292,,15.5,31292
cpt_database,31293,,17.03,31293
cpt_database,31294,,19.8,31294
cpt_database,31295,,2.63,31295
cpt_database,31296,,3.02,31296
cpt_database,31297,,2.38,31297
cpt_database,31298,,4.39,31298
cpt_database,31299,,0.0,31299
cpt_database,31500,,2.93,31500
cpt_database,31502,,0.63,31502
cpt_database,31505,,0.59,31505
cpt_database,31510,,1.87,31510
cpt_database,31515,,1.76,31515
cpt_database,31520,,2.5,31520
cpt_database,31525,,2.56,31525
cpt_database,31526,,2.51,31526
cpt_database,31528,,2.31,31528
cpt_database,31529,,2.61,31529
cpt_database,31530,,3.3,31530
cpt_database,31531,,3.49,31531
cpt_database,31535,,3.08,31535
cpt_database,31536,,3.46,31536
cpt_database,31540,,4.02,31540
cpt_database,31541,,4.41,31541
cpt_database,31545,,6.14,31545
cpt_database,31546,,9.49,31546
cpt_database,31560,,5.31,31560
cpt_database,31571,,4.15,31571
cpt_database,31575,,0.92,31575
cpt_database,31576,,1.84,31576
cpt_database,31577,,2.14,31577
cpt_database,31578,,2.37,31578
cpt_database,31579,,1.83,31579
cpt_database,31600,,5.42,31600
cpt_database,31601,,7.8,31601
cpt_database,31603,,5.85,31603
cpt_database,31605,,6.29,31605
cpt_database,31610,,11.7,31610
cpt_database,31611,,5.85,31611
cpt_database,31612,,0.89,31612
cpt_database,31613,,4.59,31613
cpt_database,31614,,8.41,31614
cpt_database,31615,,1.79,31615
cpt_database,31622,,2.47,31622
cpt_database,31623,,2.56,31623
cpt_database,31624,,2.56,31624
cpt_database,31625,,3.03,31625
cpt_database,31626,,3.81,31626
cpt_database,31627,,1.95,31627
cpt_database,31628,,3.46,31628
cpt_database,31629,,3.66,31629
cpt_database,31630,,3.71,31630
cpt_database,31631,,4.25,31631
cpt_database,31632,,1.0,31632
cpt_database,31633,,1.29,31633
cpt_database,31634,,3.66,31634
cpt_database,31635,,3.33,31635
cpt_database,31636,,4.19,31636
cpt_database,31637,,1.54,31637
cpt_database,31638,,4.76,31638
cpt_database,31640,,4.81,31640
cpt_database,31641,,4.89,31641
cpt_database,31643,,3.4,31643
cpt_database,31645,,2.81,31645
cpt_database,31646,,2.71,31646
cpt_database,31647,,4.05,31647
cpt_database,31648,,3.85,31648
cpt_database,31649,,1.4,31649
cpt_database,31651,,1.54,31651
cpt_database,31652,,4.35,31652
cpt_database,31653,,4.84,31653
cpt_database,31654,,1.37,31654
cpt_database,31750,,15.01,31750
cpt_database,32096,,13.41,32096
cpt_database,32100,,13.41,32100
cpt_database,32110,,24.65,32110
cpt_database,32120,,14.03,32120
cpt_database,32140,,16.24,32140
cpt_database,32141,,26.5,32141
cpt_database,32150,,16.4,32150
cpt_database,32160,,12.77,32160
cpt_database,32220,,25.98,32220
cpt_database,32440,,26.6,32440
cpt_database,32442,,55.06,32442
cpt_database,32480,,25.17,32480
cpt_database,32482,,26.75,32482
cpt_database,32484,,24.75,32484
cpt_database,32486,,41.81,32486
cpt_database,32488,,41.92,32488
cpt_database,32505,,15.36,32505
cpt_database,32506,,2.93,32506
cpt_database,32507,,2.93,32507
cpt_database,32551,,2.96,32551
cpt_database,32552,,2.47,32552
cpt_database,32553,,3.46,32553
cpt_database,32554,,1.77,32554
cpt_database,32555,,2.21,32555
cpt_database,32556,,2.44,32556
cpt_database,32557,,3.04,32557
cpt_database,32601,,5.36,32601
cpt_database,32604,,8.55,32604
cpt_database,32606,,8.18,32606
cpt_database,32607,,5.36,32607
cpt_database,32608,,6.67,32608
cpt_database,32609,,4.47,32609
cpt_database,32650,,10.56,32650
cpt_database,32651,,18.31,32651
cpt_database,32652,,28.4,32652
cpt_database,32653,,17.72,32653
cpt_database,32654,,20.01,32654
cpt_database,32655,,15.77,32655
cpt_database,32656,,12.93,32656
cpt_database,32659,,11.64,32659
cpt_database,32662,,14.62,32662
cpt_database,32663,,24.02,32663
cpt_database,32666,,14.14,32666
cpt_database,32667,,2.93,32667
cpt_database,32668,,2.93,32668
cpt_database,32669,,22.94,32669
cpt_database,32670,,27.81,32670
cpt_database,32671,,31.12,32671
cpt_database,33025,,12.87,33025
cpt_database,33206,,6.96,33206
cpt_database,33207,,7.61,33207
cpt_database,33208,,8.31,33208
cpt_database,33210,,2.97,33210
cpt_database,33211,,3.06,33211
cpt_database,33212,,4.88,33212
cpt_database,33213,,5.15,33213
cpt_database,33214,,7.4,33214
cpt_database,33215,,4.8,33215
cpt_database,33216,,5.48,33216
cpt_database,33217,,5.45,33217
cpt_database,33218,,5.67,33218
cpt_database,33220,,5.75,33220
cpt_database,33221,,5.41,33221
cpt_database,33222,,4.73,33222
cpt_database,33223,,6.14,33223
cpt_database,33224,,8.81,33224
cpt_database,33225,,8.12,33225
cpt_database,33226,,8.46,33226
cpt_database,33227,,5.12,33227
cpt_database,33228,,5.38,33228
cpt_database,33229,,5.65,33229
cpt_database,33230,,5.92,33230
cpt_database,33231,,6.18,33231
cpt_database,33233,,3.06,33233
cpt_database,33234,,7.47,33234
cpt_database,33235,,9.65,33235
cpt_database,33236,,12.41,33236
cpt_database,33237,,13.49,33237
cpt_database,33238,,15.02,33238
cpt_database,33240,,5.66,33240
cpt_database,33241,,2.96,33241
cpt_database,33243,,22.98,33243
cpt_database,33244,,13.4,33244
cpt_database,33249,,14.55,33249
cpt_database,33250,,25.25,33250
cpt_database,33251,,28.2,33251
cpt_database,33254,,23.12,33254
cpt_database,33255,,28.31,33255
cpt_database,33256,,34.03,33256
cpt_database,33257,,9.39,33257
cpt_database,33258,,10.73,33258
cpt_database,33259,,13.79,33259
cpt_database,33261,,28.2,33261
cpt_database,33262,,5.66,33262
cpt_database,33263,,5.93,33263
cpt_database,33264,,6.19,33264
cpt_database,33270,,8.87,33270
cpt_database,33271,,7.31,33271
cpt_database,33272,,5.28,33272
cpt_database,33273,,6.34,33273
cpt_database,33274,,7.61,33274
cpt_database,33275,,8.38,33275
cpt_database,33285,,1.49,33285
cpt_database,33340,,9.99,33340
cpt_database,33361,,21.91,33361
cpt_database,33362,,23.93,33362
cpt_database,33405,,40.29,33405
cpt_database,33418,,31.44,33418
cpt_database,33419,,7.73,33419
cpt_database,33420,,25.15,33420
cpt_database,33430,,49.66,33430
cpt_database,33465,,49.45,33465
cpt_database,33508,,0.3,33508
cpt_database,33533,,32.91,33533
cpt_database,33534,,38.88,33534
cpt_database,33535,,43.63,33535
cpt_database,33536,,47.22,33536
cpt_database,33946,,5.85,33946
cpt_database,33947,,6.46,33947
cpt_database,33965,,3.42,33965
cpt_database,33967,,4.72,33967
cpt_database,33968,,0.62,33968
cpt_database,33990,,6.58,33990
cpt_database,33992,,3.46,33992
cpt_database,34151,,25.86,34151
cpt_database,34201,,18.99,34201
cpt_database,34203,,17.41,34203
cpt_database,34401,,25.86,34401
cpt_database,34490,,10.64,34490
cpt_database,34812,,4.03,34812
cpt_database,34820,,6.83,34820
cpt_database,35081,,32.69,35081
cpt_database,35082,,41.04,35082
cpt_database,35102,,35.62,35102
cpt_database,35141,,20.39,35141
cpt_database,35231,,20.63,35231
cpt_database,35301,,20.63,35301
cpt_database,35390,,3.11,35390
cpt_database,35501,,28.36,35501
cpt_database,35556,,26.08,35556
cpt_database,35566,,31.54,35566
cpt_database,35571,,24.88,35571
cpt_database,35583,,27.06,35583
cpt_database,35585,,31.54,35585
cpt_database,35646,,32.16,35646
cpt_database,35654,,25.62,35654
cpt_database,35656,,19.96,35656
cpt_database,36010,,2.13,36010
cpt_database,36011,,3.06,36011
cpt_database,36012,,3.42,36012
cpt_database,36100,,2.94,36100
cpt_database,36200,,2.7,36200
cpt_database,36245,,4.53,36245
cpt_database,36246,,4.89,36246
cpt_database,36247,,5.89,36247
cpt_database,36475,,5.17,36475
cpt_database,36478,,5.17,36478
cpt_database,36556,,1.71,36556
cpt_database,36558,,4.48,36558
cpt_database,36561,,5.65,36561
cpt_database,36568,,2.06,36568
cpt_database,36569,,1.85,36569
cpt_database,36571,,4.96,36571
cpt_database,36584,,1.17,36584
cpt_database,36589,,2.22,36589
cpt_database,36590,,3.02,36590
cpt_database,36620,,0.98,36620
cpt_database,36625,,2.06,36625
cpt_database,36640,,2.05,36640
cpt_database,36818,,12.08,36818
cpt_database,36819,,12.96,36819
cpt_database,36821,,11.6,36821
cpt_database,36830,,11.73,36830
cpt_database,36831,,10.73,36831
cpt_database,36901,,3.28,36901
cpt_database,36902,,4.71,36902
cpt_database,36903,,6.23,36903
cpt_database,36904,,7.31,36904
cpt_database,36906,,10.16,36906
cpt_database,37184,,8.2,37184
cpt_database,37187,,7.59,37187
cpt_database,37191,,4.35,37191
cpt_database,37192,,6.92,37192
cpt_database,37193,,6.92,37193
cpt_database,37211,,7.56,37211
cpt_database,37212,,6.64,37212
cpt_database,37215,,17.31,37215
cpt_database,37236,,8.53,37236
cpt_database,37238,,5.89,37238
cpt_database,37241,,8.53,37241
cpt_database,37242,,9.56,37242
cpt_database,37243,,11.45,37243
cpt_database,37244,,13.41,37244
cpt_database,37700,,3.72,37700
cpt_database,37718,,6.95,37718
cpt_database,38100,,19.06,38100
cpt_database,38101,,19.06,38101
cpt_database,38102,,4.67,38102
cpt_database,38115,,21.33,38115
cpt_database,38120,,16.64,38120
cpt_database,38500,,3.7,38500
cpt_database,38505,,1.55,38505
cpt_database,38510,,6.57,38510
cpt_database,38700,,12.49,38700
cpt_database,38720,,21.4,38720
cpt_database,38724,,23.35,38724
cpt_database,38740,,10.43,38740
cpt_database,38745,,13.52,38745
cpt_database,38760,,13.28,38760
cpt_database,39402,,7.07,39402
cpt_database,39501,,13.63,39501
cpt_database,39503,,106.19,39503
cpt_database,39540,,14.21,39540
cpt_database,39560,,12.73,39560
cpt_database,40490,,1.19,40490
cpt_database,41120,,10.86,41120
cpt_database,41130,,15.35,41130
cpt_database,41800,,1.24,41800
cpt_database,41899,,0.0,41899
cpt_database,42300,,1.93,42300
cpt_database,42305,,6.15,42305
cpt_database,42310,,1.57,42310
cpt_database,42330,,2.2,42330
cpt_database,42335,,3.32,42335
cpt_database,42400,,0.76,42400
cpt_database,42408,,4.54,42408
cpt_database,42410,,9.33,42410
cpt_database,42415,,16.73,42415
cpt_database,42420,,19.04,42420
cpt_database,42425,,13.08,42425
cpt_database,42440,,5.99,42440
cpt_database,42450,,4.62,42450
cpt_database,42820,,4.11,42820
cpt_database,42821,,4.25,42821
cpt_database,42825,,3.42,42825
cpt_database,42826,,3.36,42826
cpt_database,42830,,2.58,42830
cpt_database,42831,,2.74,42831
cpt_database,42835,,2.32,42835
cpt_database,42836,,3.18,42836
cpt_database,43020,,8.02,43020
cpt_database,43030,,7.79,43030
cpt_database,43045,,21.33,43045
cpt_database,43100,,9.42,43100
cpt_database,43101,,16.64,43101
cpt_database,43107,,50.75,43107
cpt_database,43108,,80.8,43108
cpt_database,43112,,60.45,43112
cpt_database,43116,,90.67,43116
cpt_database,43117,,56.06,43117
cpt_database,43118,,65.39,43118
cpt_database,43121,,50.14,43121
cpt_database,43122,,43.08,43122
cpt_database,43124,,67.36,43124
cpt_database,43130,,12.22,43130
cpt_database,43135,,25.52,43135
cpt_database,43180,,8.8,43180
cpt_database,43191,,2.43,43191
cpt_database,43197,,1.48,43197
cpt_database,43200,,1.38,43200
cpt_database,43215,,2.38,43215
cpt_database,43216,,2.24,43216
cpt_database,43217,,2.73,43217
cpt_database,43220,,1.95,43220
cpt_database,43226,,2.18,43226
cpt_database,43227,,2.82,43227
cpt_database,43229,,3.4,43229
cpt_database,43233,,3.97,43233
cpt_database,43235,,2.04,43235
cpt_database,43236,,2.33,43236
cpt_database,43237,,3.38,43237
cpt_database,43238,,4.06,43238
cpt_database,43239,,2.33,43239
cpt_database,43240,,6.97,43240
cpt_database,43241,,2.43,43241
cpt_database,43242,,4.61,43242
cpt_database,43243,,4.16,43243
cpt_database,43244,,4.29,43244
cpt_database,43245,,3.0,43245
cpt_database,43246,,3.47,43246
cpt_database,43247,,3.03,43247
cpt_database,43248,,2.84,43248
cpt_database,43249,,2.6,43249
cpt_database,43250,,2.9,43250
cpt_database,43251,,3.38,43251
cpt_database,43252,,2.89,43252
cpt_database,43253,,4.61,43253
cpt_database,43254,,4.75,43254
cpt_database,43255,,3.47,43255
cpt_database,43257,,4.05,43257
cpt_database,43259,,3.94,43259
cpt_database,43266,,3.82,43266
cpt_database,43274,,8.27,43274
cpt_database,43275,,6.69,43275
cpt_database,43276,,8.62,43276
cpt_database,43277,,6.73,43277
cpt_database,43278,,7.72,43278
cpt_database,43280,,17.65,43280
cpt_database,43281,,25.94,43281
cpt_database,43520,,11.01,43520
cpt_database,43644,,28.67,43644
cpt_database,43645,,30.74,43645
cpt_database,43659,,0.0,43659
cpt_database,43770,,17.55,43770
cpt_database,43775,,19.87,43775
cpt_database,43830,,10.58,43830
cpt_database,43840,,22.26,43840
cpt_database,44005,,18.0,44005
cpt_database,44015,,2.55,44015
cpt_database,44020,,15.81,44020
cpt_database,44050,,15.13,44050
cpt_database,44055,,24.99,44055
cpt_database,44120,,20.3,44120
cpt_database,44121,,4.33,44121
cpt_database,44140,,22.03,44140
cpt_database,44141,,29.16,44141
cpt_database,44143,,27.1,44143
cpt_database,44144,,29.16,44144
cpt_database,44145,,27.87,44145
cpt_database,44146,,34.42,44146
cpt_database,44147,,32.85,44147
cpt_database,44150,,29.43,44150
cpt_database,44151,,34.05,44151
cpt_database,44155,,33.56,44155
cpt_database,44156,,36.48,44156
cpt_database,44157,,34.81,44157
cpt_database,44158,,35.78,44158
cpt_database,44160,,20.37,44160
cpt_database,44180,,14.89,44180
cpt_database,44186,,10.12,44186
cpt_database,44187,,16.97,44187
cpt_database,44188,,18.87,44188
cpt_database,44202,,22.81,44202
cpt_database,44203,,4.33,44203
cpt_database,44204,,25.76,44204
cpt_database,44205,,22.38,44205
cpt_database,44206,,29.05,44206
cpt_database,44207,,31.12,44207
cpt_database,44208,,33.14,44208
cpt_database,44210,,29.34,44210
cpt_database,44211,,36.15,44211
cpt_database,44212,,33.72,44212
cpt_database,44310,,17.15,44310
cpt_database,44320,,19.41,44320
cpt_database,44360,,2.43,44360
cpt_database,44361,,2.7,44361
cpt_database,44604,,17.71,44604
cpt_database,44625,,16.85,44625
cpt_database,44800,,11.75,44800
cpt_database,44950,,10.34,44950
cpt_database,44955,,1.49,44955
cpt_database,44960,,14.14,44960
cpt_database,44970,,9.21,44970
cpt_database,44979,,0.0,44979
cpt_database,45110,,29.99,45110
cpt_database,45111,,17.56,45111
cpt_database,45112,,32.35,45112
cpt_database,45113,,32.39,45113
cpt_database,45114,,30.02,45114
cpt_database,45116,,27.03,45116
cpt_database,45119,,32.64,45119
cpt_database,45120,,25.74,45120
cpt_database,45121,,28.35,45121
cpt_database,45123,,18.39,45123
cpt_database,45126,,47.87,45126
cpt_database,45130,,18.04,45130
cpt_database,45135,,21.8,45135
cpt_database,45160,,15.92,45160
cpt_database,45171,,7.93,45171
cpt_database,45172,,11.83,45172
cpt_database,45330,,0.82,45330
cpt_database,45331,,1.11,45331
cpt_database,45378,,3.18,45378
cpt_database,45380,,3.47,45380
cpt_database,45381,,3.47,45381
cpt_database,45384,,3.97,45384
cpt_database,45385,,4.46,45385
cpt_database,45388,,4.76,45388
cpt_database,45389,,5.11,45389
cpt_database,45390,,5.89,45390
cpt_database,45391,,4.52,45391
cpt_database,45395,,32.18,45395
cpt_database,45398,,4.1,45398
cpt_database,45540,,17.67,45540
cpt_database,46020,,1.81,46020
cpt_database,46040,,5.24,46040
cpt_database,46050,,1.21,46050
cpt_database,46060,,6.21,46060
cpt_database,46080,,2.46,46080
cpt_database,46083,,1.41,46083
cpt_database,46200,,3.5,46200
cpt_database,46220,,1.57,46220
cpt_database,46221,,2.3,46221
cpt_database,46250,,4.14,46250
cpt_database,46255,,4.84,46255
cpt_database,46257,,5.62,46257
cpt_database,46258,,6.25,46258
cpt_database,46260,,6.56,46260
cpt_database,46261,,7.57,46261
cpt_database,46262,,7.71,46262
cpt_database,46270,,4.8,46270
cpt_database,46275,,5.28,46275
cpt_database,46280,,6.23,46280
cpt_database,46285,,5.28,46285
cpt_database,46947,,5.43,46947
cpt_database,47000,,1.61,47000
cpt_database,47001,,1.85,47001
cpt_database,47010,,18.92,47010
cpt_database,47015,,18.04,47015
cpt_database,47100,,12.59,47100
cpt_database,47120,,38.03,47120
cpt_database,47122,,57.99,47122
cpt_database,47125,,51.71,47125
cpt_database,47130,,55.76,47130
cpt_database,47133,,0.0,47133
cpt_database,47135,,87.75,47135
cpt_database,47140,,57.92,47140
cpt_database,47141,,69.71,47141
cpt_database,47142,,77.45,47142
cpt_database,47300,,17.69,47300
cpt_database,47350,,21.93,47350
cpt_database,47360,,30.53,47360
cpt_database,47361,,51.29,47361
cpt_database,47362,,22.95,47362
cpt_database,47370,,20.28,47370
cpt_database,47371,,20.28,47371
cpt_database,47379,,0.0,47379
cpt_database,47380,,23.95,47380
cpt_database,47381,,24.26,47381
cpt_database,47382,,14.6,47382
cpt_database,47383,,8.66,47383
cpt_database,47399,,0.0,47399
cpt_database,47400,,35.45,47400
cpt_database,47420,,21.48,47420
cpt_database,47425,,21.75,47425
cpt_database,47460,,20.01,47460
cpt_database,47480,,12.92,47480
cpt_database,47490,,4.64,47490
cpt_database,47538,,4.63,47538
cpt_database,47544,,3.2,47544
cpt_database,47550,,2.94,47550
cpt_database,47552,,5.88,47552
cpt_database,47553,,6.18,47553
cpt_database,47554,,8.82,47554
cpt_database,47555,,7.36,47555
cpt_database,47556,,8.34,47556
cpt_database,47562,,10.21,47562
cpt_database,47563,,11.18,47563
cpt_database,47564,,17.55,47564
cpt_database,47570,,12.25,47570
cpt_database,47579,,0.0,47579
cpt_database,47600,,17.04,47600
cpt_database,47605,,18.02,47605
cpt_database,47610,,20.4,47610
cpt_database,47612,,20.68,47612
cpt_database,47620,,22.49,47620
cpt_database,47700,,16.09,47700
cpt_database,47701,,28.01,47701
cpt_database,47711,,25.25,47711
cpt_database,47712,,32.88,47712
cpt_database,47715,,21.01,47715
cpt_database,47720,,17.88,47720
cpt_database,47721,,21.44,47721
cpt_database,47740,,20.7,47740
cpt_database,47741,,23.6,47741
cpt_database,47760,,37.36,47760
cpt_database,47765,,50.89,47765
cpt_database,47780,,41.26,47780
cpt_database,47785,,54.79,47785
cpt_database,47800,,25.52,47800
cpt_database,47801,,17.16,47801
cpt_database,47900,,21.88,47900
cpt_database,47999,,0.0,47999
cpt_database,48000,,31.15,48000
cpt_database,48001,,38.7,48001
cpt_database,48020,,18.61,48020
cpt_database,48100,,14.1,48100
cpt_database,48102,,4.58,48102
cpt_database,48105,,48.03,48105
cpt_database,48120,,17.95,48120
cpt_database,48140,,25.66,48140
cpt_database,48145,,26.71,48145
cpt_database,48146,,29.84,48146
cpt_database,48148,,19.88,48148
cpt_database,48150,,51.52,48150
cpt_database,48152,,47.43,48152
cpt_database,48153,,51.47,48153
cpt_database,48154,,47.66,48154
cpt_database,48155,,28.71,48155
cpt_database,48160,,0.0,48160
cpt_database,48400,,1.9,48400
cpt_database,48500,,17.71,48500
cpt_database,48510,,16.76,48510
cpt_database,48520,,17.7,48520
cpt_database,48540,,21.39,48540
cpt_database,48545,,21.67,48545
cpt_database,48547,,29.62,48547
cpt_database,48548,,27.39,48548
cpt_database,48556,,18.98,48556
cpt_database,48999,,0.0,48999
cpt_database,49000,,12.23,49000
cpt_database,49002,,17.19,49002
cpt_database,49013,,8.14,49013
cpt_database,49060,,18.07,49060
cpt_database,49082,,1.21,49082
cpt_database,49083,,1.95,49083
cpt_database,49255,,12.25,49255
cpt_database,49405,,3.9,49405
cpt_database,49406,,3.9,49406
cpt_database,49407,,4.14,49407
cpt_database,49440,,3.83,49440
cpt_database,49446,,2.98,49446
cpt_database,49450,,1.33,49450
cpt_database,49491,,12.22,49491
cpt_database,49495,,6.05,49495
cpt_database,49496,,9.18,49496
cpt_database,49500,,5.69,49500
cpt_database,49501,,9.13,49501
cpt_database,49505,,7.76,49505
cpt_database,49507,,8.86,49507
cpt_database,49520,,9.74,49520
cpt_database,49521,,11.19,49521
cpt_database,49525,,8.71,49525
cpt_database,49540,,10.47,49540
cpt_database,49550,,8.77,49550
cpt_database,49553,,9.67,49553
cpt_database,49555,,9.16,49555
cpt_database,49557,,11.33,49557
cpt_database,49591,,5.81,49591
cpt_database,49592,,8.25,49592
cpt_database,49593,,10.0,49593
cpt_database,49594,,13.12,49594
cpt_database,49595,,13.59,49595
cpt_database,49596,,18.2,49596
cpt_database,49613,,7.23,49613
cpt_database,49614,,9.99,49614
cpt_database,49615,,11.17,49615
cpt_database,49616,,15.16,49616
cpt_database,49617,,15.63,49617
cpt_database,49618,,22.1,49618
cpt_database,49650,,6.2,49650
cpt_database,49651,,8.17,49651
cpt_database,49900,,12.1,49900
cpt_database,49905,,6.38,49905
cpt_database,49999,,0.0,49999
cpt_database,50080,,12.1,50080
cpt_database,50200,,2.32,50200
cpt_database,50384,,4.63,50384
cpt_database,50385,,4.09,50385
cpt_database,50432,,3.9,50432
cpt_database,50435,,1.77,50435
cpt_database,50543,,26.72,50543
cpt_database,50545,,24.43,50545
cpt_database,50546,,21.32,50546
cpt_database,50590,,9.53,50590
cpt_database,50693,,3.86,50693
cpt_database,51040,,4.38,51040
cpt_database,51102,,2.63,51102
cpt_database,51860,,12.29,51860
cpt_database,52000,,1.49,52000
cpt_database,52001,,5.3,52001
cpt_database,52005,,2.31,52005
cpt_database,52007,,2.94,52007
cpt_database,52010,,2.94,52010
cpt_database,52204,,2.53,52204
cpt_database,52214,,3.41,52214
cpt_database,52224,,3.95,52224
cpt_database,52234,,4.5,52234
cpt_database,52235,,5.3,52235
cpt_database,52240,,7.31,52240
cpt_database,52250,,4.38,52250
cpt_database,52260,,3.81,52260
cpt_database,52265,,2.87,52265
cpt_database,52270,,3.28,52270
cpt_database,52275,,4.57,52275
cpt_database,52276,,4.87,52276
cpt_database,52277,,6.01,52277
cpt_database,52281,,2.68,52281
cpt_database,52282,,6.23,52282
cpt_database,52283,,3.64,52283
cpt_database,52285,,3.51,52285
cpt_database,52287,,3.12,52287
cpt_database,52290,,4.47,52290
cpt_database,52300,,5.17,52300
cpt_database,52301,,5.36,52301
cpt_database,52305,,5.17,52305
cpt_database,52310,,2.74,52310
cpt_database,52315,,5.07,52315
cpt_database,52317,,6.54,52317
cpt_database,52318,,8.95,52318
cpt_database,52320,,4.57,52320
cpt_database,52325,,6.0,52325
cpt_database,52327,,5.05,52327
cpt_database,52330,,4.9,52330
cpt_database,52332,,2.75,52332
cpt_database,52334,,3.29,52334
cpt_database,52341,,5.22,52341
cpt_database,52342,,5.7,52342
cpt_database,52343,,6.39,52343
cpt_database,52344,,6.87,52344
cpt_database,52345,,7.36,52345
cpt_database,52346,,8.37,52346
cpt_database,52351,,5.61,52351
cpt_database,52352,,6.58,52352
cpt_database,52353,,7.31,52353
cpt_database,52354,,7.8,52354
cpt_database,52356,,7.8,52356
cpt_database,52601,,9.75,52601
cpt_database,52630,,6.39,52630
cpt_database,52640,,4.67,52640
cpt_database,52648,,9.8,52648
cpt_database,52649,,12.68,52649
cpt_database,52700,,7.3,52700
cpt_database,54150,,1.85,54150
cpt_database,54161,,3.24,54161
cpt_database,54520,,5.17,54520
cpt_database,54530,,8.25,54530
cpt_database,54640,,7.54,54640
cpt_database,54650,,12.08,54650
cpt_database,54692,,13.4,54692
cpt_database,54840,,5.14,54840
cpt_database,55060,,6.0,55060
cpt_database,55175,,5.72,55175
cpt_database,55250,,3.29,55250
cpt_database,55400,,8.39,55400
cpt_database,55705,,1.88,55705
cpt_database,55706,,4.16,55706
cpt_database,55720,,7.54,55720
cpt_database,55725,,9.8,55725
cpt_database,55801,,19.31,55801
cpt_database,55810,,23.68,55810
cpt_database,55812,,29.14,55812
cpt_database,55815,,32.13,55815
cpt_database,55821,,14.8,55821
cpt_database,55831,,15.21,55831
cpt_database,55840,,20.83,55840
cpt_database,55842,,20.83,55842
cpt_database,55845,,24.55,55845
cpt_database,55860,,15.44,55860
cpt_database,55862,,19.54,55862
cpt_database,55865,,23.96,55865
cpt_database,55866,,21.9,55866
cpt_database,55870,,2.52,55870
cpt_database,55873,,13.26,55873
cpt_database,55874,,2.95,55874
cpt_database,55875,,13.12,55875
cpt_database,55876,,1.69,55876
cpt_database,55880,,17.29,55880
cpt_database,55899,,0.0,55899
cpt_database,56420,,1.4,56420
cpt_database,56440,,2.82,56440
cpt_database,56501,,1.54,56501
cpt_database,56515,,3.0,56515
cpt_database,56605,,1.07,56605
cpt_database,56606,,0.54,56606
cpt_database,56620,,7.34,56620
