code,description,status,work_rvu,facility_pe_rvu,mp_rvu,global_days,conversion_factor
G9930,Com care,M,0.00,0.00,0.00,XXX,33.4009
G9931,No chad or chad scr 0 or 1,M,0.00,0.00,0.00,XXX,33.4009
G9938,Pt 66+ snp or ltc pos > 90d,M,0.00,0.00,0.00,XXX,33.4009
G9939,Same path/derm perf biopsy,M,0.00,0.00,0.00,XXX,33.4009
G9940,Doc reas no statin therapy,M,0.00,0.00,0.00,XXX,33.4009
G9943,Bk pn nt msr vas scl pre/pst,M,0.00,0.00,0.00,XXX,33.4009
G9945,Pt w/cancer scoliosis,M,0.00,0.00,0.00,XXX,33.4009
G9946,Bk pain no vas,M,0.00,0.00,0.00,XXX,33.4009
G9949,Leg pain no vas,M,0.00,0.00,0.00,XXX,33.4009
G9954,Pt >2 rsk fac post-op vomit,M,0.00,0.00,0.00,XXX,33.4009
G9955,Inhlnt anesth only for induc,M,0.00,0.00,0.00,XXX,33.4009
G9956,Combo thrpy of >= 2 prophly,M,0.00,0.00,0.00,XXX,33.4009
G9957,Doc med rsn no combo thrpy,M,0.00,0.00,0.00,XXX,33.4009
G9958,No combo prohpyl thrp for pt,M,0.00,0.00,0.00,XXX,33.4009
G9959,Systemic antimicro not presc,M,0.00,0.00,0.00,XXX,33.4009
G9960,Med rsn sys antimi nt rx,M,0.00,0.00,0.00,XXX,33.4009
G9961,Systemic antimicro presc,M,0.00,0.00,0.00,XXX,33.4009
G9962,Embolization doc separatly,M,0.00,0.00,0.00,XXX,33.4009
G9963,Embolization not doc separat,M,0.00,0.00,0.00,XXX,33.4009
G9964,Pt recv >=1 well-chld visit,M,0.00,0.00,0.00,XXX,33.4009
G9965,No well-chld vist recv by pt,M,0.00,0.00,0.00,XXX,33.4009
G9968,Pt refrd 2 pvdr/spclst in pp,M,0.00,0.00,0.00,XXX,33.4009
G9969,Pvdr rfrd pt rprt rcvd,M,0.00,0.00,0.00,XXX,33.4009
G9970,Pvdr rfrd pt no rprt rcvd,M,0.00,0.00,0.00,XXX,33.4009
G9978,Remote e/m new pt 10mins,A,0.48,0.17,0.06,XXX,33.4009
G9979,Remote e/m new pt 20mins,A,0.93,0.23,0.07,XXX,33.4009
G9980,Remote e/m new pt 30 mins,A,1.42,0.38,0.16,XXX,33.4009
G9981,Remote e/m new pt 45mins,A,2.43,0.66,0.24,XXX,33.4009
G9982,Remote e/m new pt 60mins,A,3.17,0.94,0.36,XXX,33.4009
G9983,Remote e/m est. pt 10mins,A,0.48,0.17,0.06,XXX,33.4009
G9984,Remote e/m est. pt  15mins,A,0.97,0.33,0.09,XXX,33.4009
G9985,Remote e/m est. pt 25mins,A,1.50,0.47,0.14,XXX,33.4009
G9986,Remote e/m est. pt 40mins,A,2.11,0.75,0.21,XXX,33.4009
G9987,Bpci advanced in home visit,A,0.18,1.32,0.03,XXX,33.4009
G9988,Pall serv during meas,M,0.00,0.00,0.00,XXX,33.4009
G9992,Pall serv during meas,M,0.00,0.00,0.00,XXX,33.4009
G9993,Pall serv during meas,M,0.00,0.00,0.00,XXX,33.4009
G9994,Pall serv during meas,M,0.00,0.00,0.00,XXX,33.4009
G9996,Doc pt pal or hospice,M,0.00,0.00,0.00,XXX,33.4009
G9997,Doc pt preg dur msrmt pd,M,0.00,0.00,0.00,XXX,33.4009
G9998,Doc med rsn <3 colon,M,0.00,0.00,0.00,XXX,33.4009
G9999,Doc sys rsn <3 colon,M,0.00,0.00,0.00,XXX,33.4009
GXXX1,"Bhv couns dm prev, onln 60 m",X,0.00,0.00,0.00,XXX,33.4009
H0001,Alcohol and/or drug assess,I,0.00,0.00,0.00,XXX,33.4009
H0002,Alcohol and/or drug screenin,I,0.00,0.00,0.00,XXX,33.4009
H0003,Alcohol and/or drug screenin,I,0.00,0.00,0.00,XXX,33.4009
H0004,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0005,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0006,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0007,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0008,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0009,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0010,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0011,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0012,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0013,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0014,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0015,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0016,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0017,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0018,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0019,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0020,Alcohol and/or drug services,I,0.00,0.00,0.00,XXX,33.4009
H0021,Alcohol and/or drug training,I,0.00,0.00,0.00,XXX,33.4009
H0022,Alcohol and/or drug interven,I,0.00,0.00,0.00,XXX,33.4009
H0023,Alcohol and/or drug outreach,I,0.00,0.00,0.00,XXX,33.4009
H0024,Alcohol and/or drug preventi,I,0.00,0.00,0.00,XXX,33.4009
H0025,Alcohol and/or drug preventi,I,0.00,0.00,0.00,XXX,33.4009
H0026,Alcohol and/or drug preventi,I,0.00,0.00,0.00,XXX,33.4009
H0027,Alcohol and/or drug preventi,I,0.00,0.00,0.00,XXX,33.4009
H0028,Alcohol and/or drug preventi,I,0.00,0.00,0.00,XXX,33.4009
H0029,Alcohol and/or drug preventi,I,0.00,0.00,0.00,XXX,33.4009
H0030,Alcohol and/or drug hotline,I,0.00,0.00,0.00,XXX,33.4009
H0031,Mh health assess by non-md,I,0.00,0.00,0.00,XXX,33.4009
H0032,Mh svc plan dev by non-md,I,0.00,0.00,0.00,XXX,33.4009
H0033,Oral med adm direct observe,I,0.00,0.00,0.00,XXX,33.4009
H0034,Med trng & support per 15min,I,0.00,0.00,0.00,XXX,33.4009
H0035,Mh partial hosp tx under 24h,I,0.00,0.00,0.00,XXX,33.4009
H0036,Comm psy face-face per 15min,I,0.00,0.00,0.00,XXX,33.4009
H0037,Comm psy sup tx pgm per diem,I,0.00,0.00,0.00,XXX,33.4009
H0038,Self-help/peer svc per 15min,I,0.00,0.00,0.00,XXX,33.4009
H0039,Asser com tx face-face/15min,I,0.00,0.00,0.00,XXX,33.4009
H0040,Assert comm tx pgm per diem,I,0.00,0.00,0.00,XXX,33.4009
H0041,Fos c chld non-ther per diem,I,0.00,0.00,0.00,XXX,33.4009
H0042,Fos c chld non-ther per mon,I,0.00,0.00,0.00,XXX,33.4009
H0043,"Supported housing, per diem",I,0.00,0.00,0.00,XXX,33.4009
H0044,"Supported housing, per month",I,0.00,0.00,0.00,XXX,33.4009
H0045,Respite not-in-home per diem,I,0.00,0.00,0.00,XXX,33.4009
H0046,"Mental health service, nos",I,0.00,0.00,0.00,XXX,33.4009
H0047,Alcohol/drug abuse svc nos,I,0.00,0.00,0.00,XXX,33.4009
H0048,Spec coll non-blood:a/d test,I,0.00,0.00,0.00,XXX,33.4009
H0049,Alcohol/drug screening,I,0.00,0.00,0.00,XXX,33.4009
H0050,Alcohol/drug service 15 min,I,0.00,0.00,0.00,XXX,33.4009
H0051,Traditional healing service,I,0.00,0.00,0.00,XXX,33.4009
H0052,Mmip mental health and care,I,0.00,0.00,0.00,XXX,33.4009
H0053,Ht mental health and care,I,0.00,0.00,0.00,XXX,33.4009
H1000,Prenatal care atrisk assessm,I,0.00,0.00,0.00,XXX,33.4009
H1001,Antepartum management,I,0.00,0.00,0.00,XXX,33.4009
H1002,Carecoordination prenatal,I,0.00,0.00,0.00,XXX,33.4009
H1003,Prenatal at risk education,I,0.00,0.00,0.00,XXX,33.4009
H1004,Follow up home visit/prental,I,0.00,0.00,0.00,XXX,33.4009
H1005,Prenatalcare enhanced srv pk,I,0.00,0.00,0.00,XXX,33.4009
H1010,Nonmed family planning ed,I,0.00,0.00,0.00,XXX,33.4009
H1011,Family assessment,I,0.00,0.00,0.00,XXX,33.4009
H2000,Comp multidisipln evaluation,I,0.00,0.00,0.00,XXX,33.4009
H2001,Rehabilitation program 1/2 d,I,0.00,0.00,0.00,XXX,33.4009
H2010,Comprehensive med svc 15 min,I,0.00,0.00,0.00,XXX,33.4009
H2011,"Crisis interven svc, 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2012,"Behav hlth day treat, per hr",I,0.00,0.00,0.00,XXX,33.4009
H2013,"Psych hlth fac svc, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2014,"Skills train and dev, 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2015,"Comp comm supp svc, 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2016,"Comp comm supp svc, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2017,"Psysoc rehab svc, per 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2018,"Psysoc rehab svc, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2019,"Ther behav svc, per 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2020,"Ther behav svc, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2021,"Com wrap-around sv, 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2022,"Com wrap-around sv, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2023,"Supported employ, per 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2024,"Supported employ, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2025,"Supp maint employ, 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2026,"Supp maint employ, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2027,"Psychoed svc, per 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2028,"Sex offend tx svc, 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2029,"Sex offend tx svc, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2030,"Mh clubhouse svc, per 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2031,"Mh clubhouse svc, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2032,"Activity therapy, per 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2033,Multisys ther/juvenile 15min,I,0.00,0.00,0.00,XXX,33.4009
H2034,"A/d halfway house, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2035,"A/d tx program, per hour",I,0.00,0.00,0.00,XXX,33.4009
H2036,"A/d tx program, per diem",I,0.00,0.00,0.00,XXX,33.4009
H2037,"Dev delay prev dp ch, 15 min",I,0.00,0.00,0.00,XXX,33.4009
H2038,Skill train and dev/diem,I,0.00,0.00,0.00,XXX,33.4009
H2040,"Coord specialty care, month",I,0.00,0.00,0.00,XXX,33.4009
H2041,Coord special care encounter,I,0.00,0.00,0.00,XXX,33.4009
J0013,"Esketamine, nasal spray",N,0.00,0.00,0.00,XXX,33.4009
J0120,Tetracyclin injection,E,0.00,0.00,0.00,XXX,33.4009
J0121,"Inj., omadacycline, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0122,"Inj., eravacycline, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0129,Abatacept injection,E,0.00,0.00,0.00,XXX,33.4009
J0130,Abciximab injection,E,0.00,0.00,0.00,XXX,33.4009
J0131,"Inj, acetaminophen (nos)",E,0.00,0.00,0.00,XXX,33.4009
J0132,Acetylcysteine injection,E,0.00,0.00,0.00,XXX,33.4009
J0133,Acyclovir injection,E,0.00,0.00,0.00,XXX,33.4009
J0134,Inj acetaminophen -fresenius,E,0.00,0.00,0.00,XXX,33.4009
J0136,"Inj, acetaminophen (b braun)",E,0.00,0.00,0.00,XXX,33.4009
J0137,"Inj, acetaminophen (hikma)",E,0.00,0.00,0.00,XXX,33.4009
J0138,Inj acetaminoph 10mg/ibu 3mg,E,0.00,0.00,0.00,XXX,33.4009
J0139,"Inj, adalimumab, 1 mg",N,0.00,0.00,0.00,XXX,33.4009
J0153,Adenosine inj 1mg,E,0.00,0.00,0.00,XXX,33.4009
J0162,Inj epinephrine (fresenius),E,0.00,0.00,0.00,XXX,33.4009
J0163,Epinephrine in nacl (endo),E,0.00,0.00,0.00,XXX,33.4009
J0164,Epinephrine in nacl (baxter),E,0.00,0.00,0.00,XXX,33.4009
J0165,Inj epinephrine nos 0.1 mg,E,0.00,0.00,0.00,XXX,33.4009
J0166,Inj epinephrine (bpi),E,0.00,0.00,0.00,XXX,33.4009
J0167,Inj epinephrine (hospira),E,0.00,0.00,0.00,XXX,33.4009
J0168,Epinephrine (intl med sys),E,0.00,0.00,0.00,XXX,33.4009
J0169,Inj epinephrine (adrenalin),E,0.00,0.00,0.00,XXX,33.4009
J0174,"Lecanemab-irmb, for iv inj",E,0.00,0.00,0.00,XXX,33.4009
J0175,"Inj, donanemab-azbt, 2 mg",E,0.00,0.00,0.00,XXX,33.4009
J0177,"Inj, aflibercept hd, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0178,Aflibercept injection,E,0.00,0.00,0.00,XXX,33.4009
J0179,"Inj, brolucizumab-dbll, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0180,Agalsidase beta injection,E,0.00,0.00,0.00,XXX,33.4009
J0184,"Inj, amisulpride, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0185,"Inj., aprepitant, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0202,"Injection, alemtuzumab",E,0.00,0.00,0.00,XXX,33.4009
J0206,Inj allopurinol sodium 1 mg,E,0.00,0.00,0.00,XXX,33.4009
J0207,Amifostine,E,0.00,0.00,0.00,XXX,33.4009
J0208,"Inj, pedmark, 100 mg",E,0.00,0.00,0.00,XXX,33.4009
J0209,"Inj, sod thiosulfate (hope)",E,0.00,0.00,0.00,XXX,33.4009
J0210,Methyldopate hcl injection,E,0.00,0.00,0.00,XXX,33.4009
J0211,"Inj, nithiodote, 3mg / 125mg",E,0.00,0.00,0.00,XXX,33.4009
J0216,"Inj, alfentanil hcl, 500mcg",E,0.00,0.00,0.00,XXX,33.4009
J0217,Inj velmanase alfa-tycv 1 mg,E,0.00,0.00,0.00,XXX,33.4009
J0218,Inj olipudase alfa-rpcp 1mg,E,0.00,0.00,0.00,XXX,33.4009
J0219,Inj aval alfa-nqpt 4mg,E,0.00,0.00,0.00,XXX,33.4009
J0220,Alglucosidase alfa injection,E,0.00,0.00,0.00,XXX,33.4009
J0221,Lumizyme injection,E,0.00,0.00,0.00,XXX,33.4009
J0222,"Inj., patisiran, 0.1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0223,Inj givosiran 0.5 mg,E,0.00,0.00,0.00,XXX,33.4009
J0224,"Inj. lumasiran, 0.5 mg",E,0.00,0.00,0.00,XXX,33.4009
J0225,"Inj, vutrisiran, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0248,"Inj, remdesivir, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0256,Alpha 1 proteinase inhibitor,E,0.00,0.00,0.00,XXX,33.4009
J0257,Glassia injection,E,0.00,0.00,0.00,XXX,33.4009
J0270,Alprostadil for injection,E,0.00,0.00,0.00,XXX,33.4009
J0275,Alprostadil urethral suppos,E,0.00,0.00,0.00,XXX,33.4009
J0278,Amikacin sulfate injection,E,0.00,0.00,0.00,XXX,33.4009
J0280,Aminophyllin 250 mg inj,E,0.00,0.00,0.00,XXX,33.4009
J0281,Inj aminocaproic acid 1 gram,E,0.00,0.00,0.00,XXX,33.4009
J0282,Amiodarone hcl,E,0.00,0.00,0.00,XXX,33.4009
J0283,"Inj, amiodarone (nexterone)",E,0.00,0.00,0.00,XXX,33.4009
J0285,Amphotericin b,E,0.00,0.00,0.00,XXX,33.4009
J0287,Amphotericin b lipid complex,E,0.00,0.00,0.00,XXX,33.4009
J0289,Amphotericin b liposome inj,E,0.00,0.00,0.00,XXX,33.4009
J0290,Ampicillin 500 mg inj,E,0.00,0.00,0.00,XXX,33.4009
J0291,"Inj., plazomicin, 5 mg",E,0.00,0.00,0.00,XXX,33.4009
J0295,Ampicillin sulbactam 1.5 gm,E,0.00,0.00,0.00,XXX,33.4009
J0300,Amobarbital 125 mg inj,E,0.00,0.00,0.00,XXX,33.4009
J0330,Succinycholine chloride inj,E,0.00,0.00,0.00,XXX,33.4009
J0348,Anidulafungin injection,E,0.00,0.00,0.00,XXX,33.4009
J0349,"Inj, rezafungin, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0360,Hydralazine hcl injection,E,0.00,0.00,0.00,XXX,33.4009
J0364,Apomorphine hydrochloride,E,0.00,0.00,0.00,XXX,33.4009
J0390,Chloroquine injection,E,0.00,0.00,0.00,XXX,33.4009
J0391,"Inj, artesunate, 1mg",E,0.00,0.00,0.00,XXX,33.4009
J0400,Aripiprazole injection,E,0.00,0.00,0.00,XXX,33.4009
J0401,"Inj, abilify maintena, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0402,"Inj, abilify asimtufii, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0456,Azithromycin,E,0.00,0.00,0.00,XXX,33.4009
J0457,"Injection, aztreonam, 100 mg",E,0.00,0.00,0.00,XXX,33.4009
J0458,Aztreonam/avibactam 10 mg,E,0.00,0.00,0.00,XXX,33.4009
J0461,Atropine sulfate injection,E,0.00,0.00,0.00,XXX,33.4009
J0462,"Atropine sulf, nte, 0.01 mg",E,0.00,0.00,0.00,XXX,33.4009
J0463,Inj atropine (fresenius te),E,0.00,0.00,0.00,XXX,33.4009
J0470,Dimecaprol injection,E,0.00,0.00,0.00,XXX,33.4009
J0475,Baclofen 10 mg injection,E,0.00,0.00,0.00,XXX,33.4009
J0476,Baclofen intrathecal trial,E,0.00,0.00,0.00,XXX,33.4009
J0480,Basiliximab,E,0.00,0.00,0.00,XXX,33.4009
J0485,Belatacept injection,E,0.00,0.00,0.00,XXX,33.4009
J0490,Belimumab injection,E,0.00,0.00,0.00,XXX,33.4009
J0491,Inj anifrolumab-fnia 1mg,E,0.00,0.00,0.00,XXX,33.4009
J0500,Dicyclomine injection,E,0.00,0.00,0.00,XXX,33.4009
J0515,Inj benztropine mesylate,E,0.00,0.00,0.00,XXX,33.4009
J0517,"Inj., benralizumab, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0520,Bethanechol chloride inject,E,0.00,0.00,0.00,XXX,33.4009
J0525,Inj cefotetan disodium 10 mg,E,0.00,0.00,0.00,XXX,33.4009
J0528,Inj fosfomycin disodium 20mg,E,0.00,0.00,0.00,XXX,33.4009
J0558,Peng benzathine/procaine inj,E,0.00,0.00,0.00,XXX,33.4009
J0561,Penicillin g benzathine inj,E,0.00,0.00,0.00,XXX,33.4009
J0565,"Inj, bezlotoxumab, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
J0567,"Inj., cerliponase alfa 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0570,Buprenorphine implant 74.2mg,E,0.00,0.00,0.00,XXX,33.4009
J0571,Buprenorphine oral 1mg,E,0.00,0.00,0.00,XXX,33.4009
J0572,Bupren/nal up to 3mg bupreno,E,0.00,0.00,0.00,XXX,33.4009
J0573,Bupren/nal 3.1 to 6mg bupren,E,0.00,0.00,0.00,XXX,33.4009
J0574,Bupren/nal 6.1 to 10mg bupre,E,0.00,0.00,0.00,XXX,33.4009
J0575,Bupren/nal over 10mg bupreno,E,0.00,0.00,0.00,XXX,33.4009
J0577,"Inj, brixadi, 7 days or less",E,0.00,0.00,0.00,XXX,33.4009
J0578,"Inj brixadi, more than 7 day",E,0.00,0.00,0.00,XXX,33.4009
J0582,Bivalirudin (endo) 1 mg,E,0.00,0.00,0.00,XXX,33.4009
J0583,Bivalirudin,E,0.00,0.00,0.00,XXX,33.4009
J0584,"Injection, burosumab-twza 1m",E,0.00,0.00,0.00,XXX,33.4009
J0585,"Injection,onabotulinumtoxina",E,0.00,0.00,0.00,XXX,33.4009
J0586,Abobotulinumtoxina,E,0.00,0.00,0.00,XXX,33.4009
J0587,"Inj, rimabotulinumtoxinb",E,0.00,0.00,0.00,XXX,33.4009
J0588,Incobotulinumtoxin a,E,0.00,0.00,0.00,XXX,33.4009
J0589,Inj daxibotulinumtoxina-lanm,E,0.00,0.00,0.00,XXX,33.4009
J0591,"Inj deoxycholic acid, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0592,Buprenorphine hydrochloride,E,0.00,0.00,0.00,XXX,33.4009
J0593,"Inj., lanadelumab-flyo, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0594,Busulfan injection,E,0.00,0.00,0.00,XXX,33.4009
J0595,Butorphanol tartrate 1 mg,E,0.00,0.00,0.00,XXX,33.4009
J0596,"Injection, ruconest",E,0.00,0.00,0.00,XXX,33.4009
J0597,"C-1 esterase, berinert",E,0.00,0.00,0.00,XXX,33.4009
J0598,"C-1 esterase, cinryze",E,0.00,0.00,0.00,XXX,33.4009
J0599,"Inj., haegarda 10 units",E,0.00,0.00,0.00,XXX,33.4009
J0600,Edetate calcium disodium inj,E,0.00,0.00,0.00,XXX,33.4009
J0601,Sevelamer carbonate 20 mg,E,0.00,0.00,0.00,XXX,33.4009
J0602,Sevelamer carbonate pdr 20mg,E,0.00,0.00,0.00,XXX,33.4009
J0603,Sevelamer hydrochloride 20mg,E,0.00,0.00,0.00,XXX,33.4009
J0604,"Cinacalcet, esrd on dialysis",E,0.00,0.00,0.00,XXX,33.4009
J0605,Sucroferric oxyhydroxide 5mg,E,0.00,0.00,0.00,XXX,33.4009
J0606,"Inj, etelcalcetide, 0.1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0607,Lanthanum carbonate oral 5mg,E,0.00,0.00,0.00,XXX,33.4009
J0608,Lanthanum carbonate pwdr 5mg,E,0.00,0.00,0.00,XXX,33.4009
J0609,Ferric citrate orl 3 mg iron,E,0.00,0.00,0.00,XXX,33.4009
J0612,"Inj, calcium gluconate, nos",E,0.00,0.00,0.00,XXX,33.4009
J0613,Calcium glucon (wg critical),E,0.00,0.00,0.00,XXX,33.4009
J0614,"Inj, treosulfan, 50 mg",E,0.00,0.00,0.00,XXX,33.4009
J0615,"Calcium acetate, oral, 23 mg",E,0.00,0.00,0.00,XXX,33.4009
J0616,Inj metoprolol tartrate 1 mg,E,0.00,0.00,0.00,XXX,33.4009
J0618,"Inj, calcium chloride, 2 mg",E,0.00,0.00,0.00,XXX,33.4009
J0620,Calcium glycer & lact/10 ml,E,0.00,0.00,0.00,XXX,33.4009
J0630,Calcitonin salmon injection,E,0.00,0.00,0.00,XXX,33.4009
J0636,Inj calcitriol per 0.1 mcg,E,0.00,0.00,0.00,XXX,33.4009
J0637,Caspofungin acetate,E,0.00,0.00,0.00,XXX,33.4009
J0638,Canakinumab injection,E,0.00,0.00,0.00,XXX,33.4009
J0640,Leucovorin calcium injection,E,0.00,0.00,0.00,XXX,33.4009
J0641,Inj levoleucovorin nos 0.5mg,E,0.00,0.00,0.00,XXX,33.4009
J0642,"Injection, khapzory, 0.5 mg",E,0.00,0.00,0.00,XXX,33.4009
J0650,"Inj, levothyroxine nos 10mcg",E,0.00,0.00,0.00,XXX,33.4009
J0651,"Inj, levothyroxine, freskabi",E,0.00,0.00,0.00,XXX,33.4009
J0652,"Inj, levothyroxine, hikma",E,0.00,0.00,0.00,XXX,33.4009
J0654,"Inj, liothyronine, 1 mcg",E,0.00,0.00,0.00,XXX,33.4009
J0665,"Inj, bupivacaine, nos, 0.5mg",E,0.00,0.00,0.00,XXX,33.4009
J0666,"Inj, bupivacaine liposome",E,0.00,0.00,0.00,XXX,33.4009
J0668,"Instill, bupivac and meloxic",E,0.00,0.00,0.00,XXX,33.4009
J0670,Inj mepivacaine hcl/10 ml,E,0.00,0.00,0.00,XXX,33.4009
J0675,"Inj, carboprost, 0.1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0681,Inj ceftobipole medocarl 3mg,E,0.00,0.00,0.00,XXX,33.4009
J0687,Inj cefazolin (wg crit care),E,0.00,0.00,0.00,XXX,33.4009
J0688,"Inj cefazolin sodium, hikma",E,0.00,0.00,0.00,XXX,33.4009
J0689,"Inj cefazolin sodium, baxter",E,0.00,0.00,0.00,XXX,33.4009
J0690,Cefazolin sodium injection,E,0.00,0.00,0.00,XXX,33.4009
J0691,Inj lefamulin 1 mg,E,0.00,0.00,0.00,XXX,33.4009
J0692,Cefepime hcl for injection,E,0.00,0.00,0.00,XXX,33.4009
J0694,Cefoxitin sodium injection,E,0.00,0.00,0.00,XXX,33.4009
J0695,Inj ceftolozane tazobactam,E,0.00,0.00,0.00,XXX,33.4009
J0696,Ceftriaxone sodium injection,E,0.00,0.00,0.00,XXX,33.4009
J0697,Sterile cefuroxime injection,E,0.00,0.00,0.00,XXX,33.4009
J0698,Cefotaxime sodium injection,E,0.00,0.00,0.00,XXX,33.4009
J0699,"Inj, cefiderocol, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
J0701,Inj. cefepime hcl (baxter),E,0.00,0.00,0.00,XXX,33.4009
J0702,Betamethasone acet&sod phosp,E,0.00,0.00,0.00,XXX,33.4009
J0703,"Inj, cefepime hcl (b braun)",E,0.00,0.00,0.00,XXX,33.4009
J0706,Caffeine citrate injection,E,0.00,0.00,0.00,XXX,33.4009
J0712,Ceftaroline fosamil inj,E,0.00,0.00,0.00,XXX,33.4009
J0713,Inj ceftazidime per 500 mg,E,0.00,0.00,0.00,XXX,33.4009
J0714,Ceftazidime and avibactam,E,0.00,0.00,0.00,XXX,33.4009
J0716,Centruroides immune f(ab),E,0.00,0.00,0.00,XXX,33.4009
J0717,Certolizumab pegol inj 1mg,E,0.00,0.00,0.00,XXX,33.4009
J0720,Chloramphenicol sodium injec,E,0.00,0.00,0.00,XXX,33.4009
J0725,Chorionic gonadotropin/1000u,E,0.00,0.00,0.00,XXX,33.4009
J0735,Clonidine hydrochloride,E,0.00,0.00,0.00,XXX,33.4009
J0736,"Inj, clindamycin phosp 300mg",E,0.00,0.00,0.00,XXX,33.4009
J0737,"Inj, clindamycin (baxter)",E,0.00,0.00,0.00,XXX,33.4009
J0738,"Hiv prep, inj, lenacapavir",X,0.00,0.00,0.00,XXX,33.4009
J0739,"Hiv prep, inj, cabotegravir",X,0.00,0.00,0.00,XXX,33.4009
J0740,Cidofovir injection,E,0.00,0.00,0.00,XXX,33.4009
J0741,"Inj, cabote rilpivir 2mg 3mg",E,0.00,0.00,0.00,XXX,33.4009
J0742,Inj imip 4 cilas 4 releb 2mg,E,0.00,0.00,0.00,XXX,33.4009
J0743,Cilastatin sodium injection,E,0.00,0.00,0.00,XXX,33.4009
J0744,Ciprofloxacin iv,E,0.00,0.00,0.00,XXX,33.4009
J0745,Inj codeine phosphate /30 mg,E,0.00,0.00,0.00,XXX,33.4009
J0750,"Hiv prep, ftc/tdf 200/300mg",X,0.00,0.00,0.00,XXX,33.4009
J0751,"Hiv prep, ftc/taf 200/25mg",X,0.00,0.00,0.00,XXX,33.4009
J0752,"Hiv prep, oral lenacapavir",X,0.00,0.00,0.00,XXX,33.4009
J0759,"Inj, clevidipine, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
J0770,Colistimethate sodium inj,E,0.00,0.00,0.00,XXX,33.4009
J0775,"Collagenase, clost hist inj",E,0.00,0.00,0.00,XXX,33.4009
J0780,Prochlorperazine injection,E,0.00,0.00,0.00,XXX,33.4009
J0791,Inj crizanlizumab-tmca 5mg,E,0.00,0.00,0.00,XXX,33.4009
J0799,"Hiv prep, fda approved, noc",X,0.00,0.00,0.00,XXX,33.4009
