code,description,status,work_rvu,facility_pe_rvu,mp_rvu,global_days,conversion_factor
Q4347,Rampart dl matrix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4348,Sentry sl matrix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4349,Mantle dl matrix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4350,Palisade dm matrix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4351,"Enclose tl matrix, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4352,"Overlay sl matrix, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4353,Xceed tl matrix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4354,Palingen dl-palingen dl-x,A,0.00,3.81,0.00,ZZZ,33.4009
Q4355,Abio xpl abio xpl hy p sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4356,Abio mem abio hyd per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4357,"Xwrap plus, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4358,"Xwrap dual, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4359,"Choriply, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4360,Amchoplast fd per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4361,"Epixpress, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4362,"Cygnus disk, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4363,Am bur mem hydro per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4364,Am bur xp mem xpl hy p sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4365,Amnio bur dl mem per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4366,Dl amnio bur x-mem per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4367,"Amniocore sl, per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4368,Amchothick per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4369,Amnioplast 3 per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4370,Aeroguard per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4371,Neoguard per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4372,Amchoplast excl per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4373,Membrane wrp lt per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4375,Duograft ac per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4376,Duograft aa per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4377,Trigraft ft per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4378,Renew ft matrix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4379,Amniodefend ft per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4380,Advograft one per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4382,Advograft dual per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4383,Axolotl graft ult per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4384,Axolotl dual ult per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4385,Apollo ft per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4386,Acesso trifaca per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4387,Neothelium ft per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4388,Neothelium 4l per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4389,Neothelium 4l+ per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4390,Ascendion per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4391,Amnioplast double per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4392,Grafix duo per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4393,Surgraft ac per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4394,Surgraft aca per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4395,Acelagraft per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4396,Natalin per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4397,Summit aaa per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4398,Summit ac per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4399,Summit fx per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4400,Polygon3 per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4401,Absolv3 per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4402,Xwrap 2.0 per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4403,Xwrap dual plus per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4404,Xwrap hydro plus per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4405,Xwrap fenestra plus sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4406,Xwrap fenestra per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4407,Xwrap tribus per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4408,Xwrap hydro per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4409,Amniomatrixf3x per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4410,Amchomatrixdl per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4411,Amniomatrixf4x per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4412,Choriofix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4413,Cygnus solo per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4414,Simplichor per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4415,Alexiguard st-l per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4416,Alexiguard tl-t per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4417,Alexiguard dl-t per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4418,Biolab wrap flow per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4419,Biolab wrap flw lt per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4420,Nuform per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4421,Biolab wrap solo per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4422,Ac wrap per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4423,Biolab tri wrap fl per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4424,Revive ft per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4425,Revive tl per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4426,"Dermbnd tl+, tlx per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4427,Dermbnd dln dl+ dlx sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4428,Dermbnd sln sl+ slx sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4429,"Dermbnd chn, chx per sq cm",A,0.00,3.81,0.00,ZZZ,33.4009
Q4431,"Pma skin substitute, nos",C,0.00,0.00,0.00,XXX,33.4009
Q4432,"510(k) skin subs, nos",C,0.00,0.00,0.00,XXX,33.4009
Q4433,"361 hct/p skin subs, nos",C,0.00,0.00,0.00,XXX,33.4009
Q4435,Renati membrane per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4436,Renati ac membrane per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4437,Revival ac per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4438,Pretect per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4439,Instagraft per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q4440,Curamatrix per sq cm,A,0.00,3.81,0.00,ZZZ,33.4009
Q5001,Hospice or home hlth in home,E,0.00,0.00,0.00,XXX,33.4009
Q5002,Hospice/home hlth in asst lv,E,0.00,0.00,0.00,XXX,33.4009
Q5003,Hospice in lt/non-skilled nf,E,0.00,0.00,0.00,XXX,33.4009
Q5004,Hospice in snf,E,0.00,0.00,0.00,XXX,33.4009
Q5005,"Hospice, inpatient hospital",E,0.00,0.00,0.00,XXX,33.4009
Q5006,Hospice in hospice facility,E,0.00,0.00,0.00,XXX,33.4009
Q5007,Hospice in ltch,E,0.00,0.00,0.00,XXX,33.4009
Q5008,Hospice in inpatient psych,E,0.00,0.00,0.00,XXX,33.4009
Q5009,"Hospice/home hlth, place nos",E,0.00,0.00,0.00,XXX,33.4009
Q5010,Hospice home care in hospice,E,0.00,0.00,0.00,XXX,33.4009
Q5098,"Inj ustekinumab-srlf, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5099,"Inj ustekinumab-stba, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5100,"Inj ustekinumab-kfce, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5101,"Injection, zarxio",E,0.00,0.00,0.00,XXX,33.4009
Q5103,"Injection, inflectra",E,0.00,0.00,0.00,XXX,33.4009
Q5104,"Injection, renflexis",E,0.00,0.00,0.00,XXX,33.4009
Q5105,Inj retacrit esrd on dialysi,E,0.00,0.00,0.00,XXX,33.4009
Q5106,Inj retacrit non-esrd use,E,0.00,0.00,0.00,XXX,33.4009
Q5107,Inj mvasi 10 mg,E,0.00,0.00,0.00,XXX,33.4009
Q5108,"Injection, fulphila",E,0.00,0.00,0.00,XXX,33.4009
Q5110,Nivestym,E,0.00,0.00,0.00,XXX,33.4009
Q5111,"Injection, udenyca 0.5 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5112,Inj ontruzant 10 mg,E,0.00,0.00,0.00,XXX,33.4009
Q5113,Inj herzuma 10 mg,E,0.00,0.00,0.00,XXX,33.4009
Q5114,Inj ogivri 10 mg,E,0.00,0.00,0.00,XXX,33.4009
Q5115,Inj truxima 10 mg,E,0.00,0.00,0.00,XXX,33.4009
Q5116,"Inj., trazimera, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5117,"Inj., kanjinti, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5118,"Inj., zirabev, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5119,"Inj ruxience, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5120,Inj pegfilgrastim-bmez 0.5mg,E,0.00,0.00,0.00,XXX,33.4009
Q5121,"Inj. avsola, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5122,"Inj, nyvepria",E,0.00,0.00,0.00,XXX,33.4009
Q5123,"Inj. riabni, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5124,"Inj. byooviz, 0.1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5125,"Inj, releuko 1 mcg",E,0.00,0.00,0.00,XXX,33.4009
Q5126,Inj alymsys 10 mg,E,0.00,0.00,0.00,XXX,33.4009
Q5127,"Inj, stimufend, 0.5 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5128,"Inj, cimerli, 0.1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5129,"Inj, vegzelma, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5130,"Inj, fylnetra, 0.5 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5133,"Inj, tofidence, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5134,"Inj, tyruko, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5135,"Inj, tyenne, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5136,"Inj. denosumab-bbdz, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5137,"Inj, wezlana, sub cu, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5138,"Inj, wezlana, iv, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5140,"Inj adalimumab-fkjp, 1 mg",N,0.00,0.00,0.00,XXX,33.4009
Q5141,"Inj adalimumab-aaty, 1 mg",N,0.00,0.00,0.00,XXX,33.4009
Q5142,"Inj adalimumab-ryvk, 1 mg",N,0.00,0.00,0.00,XXX,33.4009
Q5143,"Inj adalimumab-adbm, 1 mg",N,0.00,0.00,0.00,XXX,33.4009
Q5144,"Inj, idacio, 1 mg",N,0.00,0.00,0.00,XXX,33.4009
Q5145,"Inj, abrilada, 1 mg",N,0.00,0.00,0.00,XXX,33.4009
Q5146,"Inj, hercessi, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5147,"Inj, aflibercept-ayyh, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5148,"Inj, nyposi 1 mcg",E,0.00,0.00,0.00,XXX,33.4009
Q5149,"Inj, aflibercept-abzv, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5150,"Inj, aflibercept-mrbb, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5151,"Inj, eculizumab-aagh, 2 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5152,"Inj, eculizumab-aeeb, 2 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5153,"Inj, aflibercept-yszy, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5154,"Inj, omlyclo, 5 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5155,"Inj, aflibercept-jbvf, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5156,"Inj, tocilizumab-anoh, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5157,"Inj, denosumab-bmwo, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5158,"Inj, denosumab-bnht, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5159,"Inj, denosumab-dssb, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5160,"Inj, jobevne, 10 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5161,"Inj, denosumab-kyqq, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5162,"Inj, denosumab-nxxp, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5164,"Ustekinumab-hmny, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5165,"Inj, denosumab-mobz, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5166,"Inj, denosumab-desu, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5167,"Inj, denosumab-qbde, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5168,"Inj. nufymco, 0.1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5169,"Inj, armlupeg, 0.5 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5170,"Inj, aflibercept-boav, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q5171,"Inj, den (boncres), bio, 1mg",E,0.00,0.00,0.00,XXX,33.4009
Q9001,Chaplain assessment,I,0.00,0.00,0.00,XXX,33.4009
Q9002,Chaplain counsel individu,I,0.00,0.00,0.00,XXX,33.4009
Q9003,Chaplain counsel group,I,0.00,0.00,0.00,XXX,33.4009
Q9004,Va whole health partner serv,I,0.00,0.00,0.00,XXX,33.4009
Q9950,Inj sulf hexa lipid microsph,E,0.00,0.00,0.00,XXX,33.4009
Q9951,"Locm >= 400 mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9953,"Inj fe-based mr contrast,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9954,"Oral mr contrast, 100 ml",E,0.00,0.00,0.00,XXX,33.4009
Q9955,"Inj perflexane lip micros,ml",E,0.00,0.00,0.00,XXX,33.4009
Q9956,"Inj octafluoropropane mic,ml",E,0.00,0.00,0.00,XXX,33.4009
Q9957,"Inj perflutren lip micros,ml",E,0.00,0.00,0.00,XXX,33.4009
Q9958,"Hocm <=149 mg/ml iodine, 1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9959,"Hocm 150-199mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9960,"Hocm 200-249mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9961,"Hocm 250-299mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9962,"Hocm 300-349mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9963,"Hocm 350-399mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9964,"Hocm>= 400mg/ml iodine, 1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9965,"Locm 100-199mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9966,"Locm 200-299mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9967,"Locm 300-399mg/ml iodine,1ml",E,0.00,0.00,0.00,XXX,33.4009
Q9968,Visualization adjunct,E,0.00,0.00,0.00,XXX,33.4009
Q9982,Flutemetamol f18 diagnostic,E,0.00,0.00,0.00,XXX,33.4009
Q9983,Florbetaben f18 diagnostic,E,0.00,0.00,0.00,XXX,33.4009
Q9991,Buprenorph xr 100 mg or less,E,0.00,0.00,0.00,XXX,33.4009
Q9992,Buprenorphine xr over 100 mg,E,0.00,0.00,0.00,XXX,33.4009
Q9996,Ustekinumab- ttwe sub cu inj,E,0.00,0.00,0.00,XXX,33.4009
Q9997,Ustekinumab-ttwe iv inj 1 mg,E,0.00,0.00,0.00,XXX,33.4009
Q9998,"Inj ustekinumab-aekn, 1 mg",E,0.00,0.00,0.00,XXX,33.4009
Q9999,Inj ustekinumab-aauz 1 mg,E,0.00,0.00,0.00,XXX,33.4009
R0070,Transport portable x-ray,C,0.00,0.00,0.00,XXX,33.4009
R0075,Transport port x-ray multipl,C,0.00,0.00,0.00,XXX,33.4009
R0076,Transport portable ekg,B,0.00,0.00,0.00,XXX,33.4009
S0012,"Butorphanol tartrate, nasal",I,0.00,0.00,0.00,XXX,33.4009
S0014,"Tacrine hydrochloride, 10 mg",I,0.00,0.00,0.00,XXX,33.4009
S0021,"Injection, cefoperazone sod",I,0.00,0.00,0.00,XXX,33.4009
S0023,"Injection, cimetidine hydroc",I,0.00,0.00,0.00,XXX,33.4009
S0034,"Injection, ofloxacin, 400 mg",I,0.00,0.00,0.00,XXX,33.4009
S0040,"Injection, ticarcillin disod",I,0.00,0.00,0.00,XXX,33.4009
S0078,"Injection, fosphenytoin sodi",I,0.00,0.00,0.00,XXX,33.4009
S0081,"Injection, piperacillin sodi",I,0.00,0.00,0.00,XXX,33.4009
S0088,Imatinib 100 mg,I,0.00,0.00,0.00,XXX,33.4009
S0090,"Sildenafil citrate, 25 mg",I,0.00,0.00,0.00,XXX,33.4009
S0091,Granisetron 1mg,I,0.00,0.00,0.00,XXX,33.4009
S0092,Hydromorphone 250 mg,I,0.00,0.00,0.00,XXX,33.4009
S0093,Morphine 500 mg,I,0.00,0.00,0.00,XXX,33.4009
S0104,"Zidovudine, oral, 100 mg",I,0.00,0.00,0.00,XXX,33.4009
S0106,Bupropion hcl sr 60 tablets,I,0.00,0.00,0.00,XXX,33.4009
S0108,Mercaptopurine 50 mg,I,0.00,0.00,0.00,XXX,33.4009
S0109,Methadone oral 5mg,I,0.00,0.00,0.00,XXX,33.4009
S0117,Tretinoin topical 5 g,I,0.00,0.00,0.00,XXX,33.4009
S0119,Ondansetron 4 mg,I,0.00,0.00,0.00,XXX,33.4009
S0122,Inj menotropins 75 iu,I,0.00,0.00,0.00,XXX,33.4009
S0126,Inj follitropin alfa 75 iu,I,0.00,0.00,0.00,XXX,33.4009
S0128,Inj follitropin beta 75 iu,I,0.00,0.00,0.00,XXX,33.4009
S0132,Inj ganirelix acetat 250 mcg,I,0.00,0.00,0.00,XXX,33.4009
S0136,"Clozapine, 25 mg",I,0.00,0.00,0.00,XXX,33.4009
S0137,"Didanosine, 25 mg",I,0.00,0.00,0.00,XXX,33.4009
S0138,"Finasteride, 5 mg",I,0.00,0.00,0.00,XXX,33.4009
S0139,"Minoxidil, 10 mg",I,0.00,0.00,0.00,XXX,33.4009
S0140,"Saquinavir, 200 mg",I,0.00,0.00,0.00,XXX,33.4009
S0142,Colistimethate inh sol mg,I,0.00,0.00,0.00,XXX,33.4009
S0145,Peg interferon alfa-2a/180,I,0.00,0.00,0.00,XXX,33.4009
S0148,Peg interferon alfa-2b/10,I,0.00,0.00,0.00,XXX,33.4009
S0155,Epoprostenol dilutant,I,0.00,0.00,0.00,XXX,33.4009
S0156,"Exemestane, 25 mg",I,0.00,0.00,0.00,XXX,33.4009
S0157,"Becaplermin gel 1%, 0.5 gm",I,0.00,0.00,0.00,XXX,33.4009
S0160,Dextroamphetamine,I,0.00,0.00,0.00,XXX,33.4009
S0169,Calcitrol,I,0.00,0.00,0.00,XXX,33.4009
S0170,Anastrozole 1 mg,I,0.00,0.00,0.00,XXX,33.4009
S0172,Chlorambucil 2 mg,I,0.00,0.00,0.00,XXX,33.4009
S0174,Dolasetron 50 mg,I,0.00,0.00,0.00,XXX,33.4009
S0175,Flutamide 125 mg,I,0.00,0.00,0.00,XXX,33.4009
S0176,Hydroxyurea 500 mg,I,0.00,0.00,0.00,XXX,33.4009
S0177,Levamisole 50 mg,I,0.00,0.00,0.00,XXX,33.4009
S0178,Lomustine 10 mg,I,0.00,0.00,0.00,XXX,33.4009
S0179,Megestrol 20 mg,I,0.00,0.00,0.00,XXX,33.4009
S0182,"Procarbazine, oral",I,0.00,0.00,0.00,XXX,33.4009
S0183,Prochlorperazine 5 mg,I,0.00,0.00,0.00,XXX,33.4009
S0187,Tamoxifen 10 mg,I,0.00,0.00,0.00,XXX,33.4009
S0190,"Mifepristone, oral, 200 mg",I,0.00,0.00,0.00,XXX,33.4009
S0191,"Misoprostol, oral, 200 mcg",I,0.00,0.00,0.00,XXX,33.4009
S0194,Vitamin suppl 100 caps,I,0.00,0.00,0.00,XXX,33.4009
S0197,Prenatal vitamins 30 day,I,0.00,0.00,0.00,XXX,33.4009
S0199,Med abortion inc all ex drug,I,0.00,0.00,0.00,XXX,33.4009
S0201,Partial hospitalization serv,I,0.00,0.00,0.00,XXX,33.4009
S0207,Paramedicintercep nonhospals,I,0.00,0.00,0.00,XXX,33.4009
S0208,Paramed intrcept nonvol,I,0.00,0.00,0.00,XXX,33.4009
S0209,Wc van mileage per mi,I,0.00,0.00,0.00,XXX,33.4009
S0215,Nonemerg transp mileage,I,0.00,0.00,0.00,XXX,33.4009
S0220,Medical conference by physic,I,0.00,0.00,0.00,XXX,33.4009
S0221,"Medical conference, 60 min",I,0.00,0.00,0.00,XXX,33.4009
S0250,Comp geriatr assmt team,I,0.00,0.00,0.00,XXX,33.4009
S0255,Hospice refer visit nonmd,I,0.00,0.00,0.00,XXX,33.4009
S0257,End of life counseling,I,0.00,0.00,0.00,XXX,33.4009
S0260,H&p for surgery,I,0.00,0.00,0.00,XXX,33.4009
S0265,Genetic counsel 15 mins,I,0.00,0.00,0.00,XXX,33.4009
S0270,Home std case rate 30 days,I,0.00,0.00,0.00,XXX,33.4009
S0271,Home hospice case 30 days,I,0.00,0.00,0.00,XXX,33.4009
S0272,Home episodic case 30 days,I,0.00,0.00,0.00,XXX,33.4009
S0273,Md home visit outside cap,I,0.00,0.00,0.00,XXX,33.4009
S0274,Nurse practr visit outs cap,I,0.00,0.00,0.00,XXX,33.4009
S0280,"Medical home, initial plan",I,0.00,0.00,0.00,XXX,33.4009
S0281,"Medical home, maintenance",I,0.00,0.00,0.00,XXX,33.4009
S0285,Cnslt before screen colonosc,I,0.00,0.00,0.00,XXX,33.4009
S0302,Completed epsdt,I,0.00,0.00,0.00,XXX,33.4009
S0310,Hospitalist visit,I,0.00,0.00,0.00,XXX,33.4009
S0311,Comp mgmt care coord adv ill,I,0.00,0.00,0.00,XXX,33.4009
S0315,Disease management program,I,0.00,0.00,0.00,XXX,33.4009
S0316,Follow-up/reassessment,I,0.00,0.00,0.00,XXX,33.4009
S0317,Disease mgmt per diem,I,0.00,0.00,0.00,XXX,33.4009
S0320,Rn telephone calls to dmp,I,0.00,0.00,0.00,XXX,33.4009
S0340,Lifestyle mod 1st stage,I,0.00,0.00,0.00,XXX,33.4009
S0341,Lifestyle mod 2 or 3 stage,I,0.00,0.00,0.00,XXX,33.4009
S0342,Lifestyle mod 4th stage,I,0.00,0.00,0.00,XXX,33.4009
S0353,Cancer treatmentplan initial,I,0.00,0.00,0.00,XXX,33.4009
S0354,Cancer treatment plan change,I,0.00,0.00,0.00,XXX,33.4009
S0390,Rout foot care per visit,I,0.00,0.00,0.00,XXX,33.4009
S0395,Impression casting ft,I,0.00,0.00,0.00,XXX,33.4009
S0400,Global eswl kidney,I,0.00,0.00,0.00,XXX,33.4009
S0500,Dispos cont lens,I,0.00,0.00,0.00,XXX,33.4009
S0504,Singl prscrp lens,I,0.00,0.00,0.00,XXX,33.4009
S0506,Bifoc prscp lens,I,0.00,0.00,0.00,XXX,33.4009
S0508,Trifoc prscrp lens,I,0.00,0.00,0.00,XXX,33.4009
S0510,Non-prscrp lens,I,0.00,0.00,0.00,XXX,33.4009
S0512,Daily cont lens,I,0.00,0.00,0.00,XXX,33.4009
S0514,Color cont lens,I,0.00,0.00,0.00,XXX,33.4009
S0515,Scleral lens liquid bandage,I,0.00,0.00,0.00,XXX,33.4009
S0516,Safety frames,I,0.00,0.00,0.00,XXX,33.4009
S0518,Sunglass frames,I,0.00,0.00,0.00,XXX,33.4009
S0580,Polycarb lens,I,0.00,0.00,0.00,XXX,33.4009
S0581,Nonstnd lens,I,0.00,0.00,0.00,XXX,33.4009
S0590,Misc integral lens serv,I,0.00,0.00,0.00,XXX,33.4009
S0592,Comp cont lens eval,I,0.00,0.00,0.00,XXX,33.4009
S0595,New lenses in pts old frame,I,0.00,0.00,0.00,XXX,33.4009
S0596,Phakic iol refractive error,I,0.00,0.00,0.00,XXX,33.4009
S0601,Screening proctoscopy,I,0.00,0.00,0.00,XXX,33.4009
S0610,Annual gynecological examina,I,0.00,0.00,0.00,XXX,33.4009
S0612,Annual gynecological examina,I,0.00,0.00,0.00,XXX,33.4009
S0613,Ann breast exam,I,0.00,0.00,0.00,XXX,33.4009
S0618,Audiometry for hearing aid,I,0.00,0.00,0.00,XXX,33.4009
S0620,Routine ophthalmological exa,I,0.00,0.00,0.00,XXX,33.4009
S0621,Routine ophthalmological exa,I,0.00,0.00,0.00,XXX,33.4009
S0622,Phys exam for college,I,0.00,0.00,0.00,XXX,33.4009
S0630,Removal of sutures,I,0.00,0.00,0.00,XXX,33.4009
S0800,Laser in situ keratomileusis,I,0.00,0.00,0.00,XXX,33.4009
S0810,Photorefractive keratectomy,I,0.00,0.00,0.00,XXX,33.4009
S0812,Phototherap keratect,I,0.00,0.00,0.00,XXX,33.4009
S1001,Deluxe item,I,0.00,0.00,0.00,XXX,33.4009
S1002,Custom item,I,0.00,0.00,0.00,XXX,33.4009
S1015,Iv tubing extension set,I,0.00,0.00,0.00,XXX,33.4009
S1016,Non-pvc intravenous administ,I,0.00,0.00,0.00,XXX,33.4009
S1030,Gluc monitor purchase,I,0.00,0.00,0.00,XXX,33.4009
S1031,Gluc monitor rental,I,0.00,0.00,0.00,XXX,33.4009
S1034,Art pancreas system,I,0.00,0.00,0.00,XXX,33.4009
S1035,Art pancreas inv disp sensor,I,0.00,0.00,0.00,XXX,33.4009
S1036,Art pancreas ext transmitter,I,0.00,0.00,0.00,XXX,33.4009
S1037,Art pancreas ext receiver,I,0.00,0.00,0.00,XXX,33.4009
S1040,Cranial remolding orthosis,I,0.00,0.00,0.00,XXX,33.4009
S1091,Stent non-coronary propel,I,0.00,0.00,0.00,XXX,33.4009
S2053,Transplantation of small int,I,0.00,0.00,0.00,XXX,33.4009
S2054,Transplantation of multivisc,I,0.00,0.00,0.00,XXX,33.4009
